109.064648,0.0,0.0,0.0,0.0,0.0
79.11095,79.106509,79.873365,79.112195,0.0,79.112285
64.130326,3133.66611,0.0,0.0,64.133949,64.130211
0.0,0.0,62.1484,56.648309,0.0,59.132042
53.841112,0.0,0.0,0.0,0.0,60.020027
0.0,0.0,0.0,0.0,0.0,51.644437
109.065864,0.0,0.0,0.0,0.0,109.059894
0.0,0.0,0.0,0.0,0.0,79.116657
0.0,0.0,64.136206,64.135193,72.886998,0.0
56.648624,0.0,0.0,0.0,0.0,56.64823
53.903023,0.0,0.0,0.0,0.0,54.00071
51.594259,0.0,0.0,0.0,0.0,0.0
109.064414,109.064322,109.053201,108.562725,109.061773,109.066184
79.109069,79.113426,79.586325,0.0,0.0,79.112959
64.133858,0.0,0.0,64.136269,0.0,0.0
57.050011,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,53.864097
60.847571,55.917755,0.0,0.0,0.0,58.33427
109.063628,109.061584,109.06392,0.0,0.0,109.05982
0.0,0.0,79.11228,79.114012,79.110939,0.0
64.136001,0.0,64.136329,64.13462,0.0,0.0
0.0,56.720994,0.0,0.0,58.461117,56.651952
0.0,0.0,53.881384,53.838185,0.0,54.076256
0.0,55.225498,55.795646,52.400619,0.0,0.0
109.06426,0.0,0.0,0.0,0.0,109.060876
0.0,0.0,0.0,0.0,0.0,79.106976
0.0,64.136333,64.10242,64.150523,64.136304,65.814712
0.0,56.822972,56.691473,56.649515,0.0,56.650437
0.0,57.261787,57.814985,0.0,0.0,54.22859
0.0,0.0,52.886702,0.0,0.0,0.0
0.0,79.111397,79.113149,79.111889,0.0,79.112262
64.133852,64.127519,64.137254,67.574232,64.169752,64.133966
0.0,56.834917,56.64674,0.0,0.0,0.0
0.0,57.040244,58.379951,53.87689,0.0,53.913243
0.0,56.717787,51.66078,51.520536,0.0,52.890773
0.0,0.0,109.058293,109.637893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,79.110298
0.0,0.0,66.095676,0.0,0.0,64.137137
56.70371,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,53.894514,0.0
0.0,54.500482,52.887192,0.0,51.514344,0.0
109.064338,0.0,0.0,0.0,0.0,0.0
79.108541,83.855322,79.11082,80.093898,0.0,79.113707
64.428742,0.0,67.569971,64.134718,0.0,65.92196
56.656772,0.0,0.0,0.0,0.0,56.646737
59.583776,0.0,0.0,0.0,0.0,53.837798
55.269793,0.0,56.950636,54.726989,0.0,63.134614
0.0,109.059186,109.062948,0.0,0.0,109.061644
0.0,0.0,0.0,79.111034,79.104563,79.107525
0.0,0.0,0.0,65.51953,0.0,64.162929
57.800016,0.0,57.243286,0.0,0.0,56.65002
56.133198,55.483593,64.570636,53.872496,59.570311,0.0
52.781081,52.106527,60.735703,51.526817,56.227659,54.814054
109.059335,0.0,0.0,109.058795,109.064316,109.059288
79.107518,0.0,0.0,79.112346,0.0,79.110922
0.0,0.0,0.0,64.135893,0.0,64.132376
0.0,0.0,56.646499,56.6483,0.0,56.647042
53.831264,80.109588,60.399932,0.0,54.500895,58.058512
0.0,0.0,0.0,0.0,0.0,54.582598
0.0,0.0,109.063803,0.0,0.0,0.0
0.0,79.11175,0.0,79.111156,79.107558,79.108355
64.135326,0.0,0.0,64.136365,64.136313,64.136355
56.696027,57.931958,0.0,0.0,0.0,0.0
0.0,59.520863,53.95111,53.840329,0.0,56.458264
52.910619,0.0,51.992035,0.0,0.0,51.50071
109.0643,0.0,0.0,109.062997,0.0,109.06042
79.111209,79.103039,79.110628,79.112331,79.110421,79.111665
64.974197,64.131905,0.0,66.530534,64.130196,0.0
59.504104,0.0,59.974785,0.0,56.646619,2918.940839
61.05715,0.0,60.64721,0.0,0.0,64.952691
0.0,0.0,0.0,0.0,0.0,109.06373
79.09867,79.108614,79.112357,80.674782,0.0,79.135003
70.721066,0.0,0.0,0.0,0.0,64.134228
0.0,0.0,0.0,0.0,0.0,60.743414
55.078223,0.0,0.0,53.348777,0.0,0.0
51.478735,55.976131,51.806287,51.500315,52.849094,51.544364
109.045887,0.0,0.0,0.0,0.0,0.0
79.487498,79.384113,0.0,0.0,79.106357,79.116011
61.104477,0.0,0.0,0.0,0.0,62.492406
55.33927,0.0,0.0,0.0,0.0,0.0
0.0,53.34326,0.0,51.50739,0.0,0.0
0.0,0.0,109.061703,108.950765,0.0,0.0
0.0,79.112282,0.0,79.109828,79.111766,0.0
0.0,66.790153,0.0,64.128385,64.1358,64.13759
0.0,0.0,0.0,0.0,0.0,56.642812
0.0,62.690362,53.857119,0.0,0.0,55.304622
0.0,57.100925,54.827163,0.0,54.920286,0.0
109.062238,116.123567,109.064394,0.0,109.057143,109.089754
64.133656,0.0,64.139661,0.0,0.0,64.135091
53.953356,0.0,0.0,0.0,0.0,53.833937
0.0,53.944259,51.893811,0.0,0.0,56.007191
0.0,109.064306,109.064383,0.0,109.058189,109.064336
79.09299,0.0,79.109268,0.0,0.0,79.109474
0.0,66.538277,0.0,64.1363,64.13504,0.0
0.0,56.984387,56.648381,0.0,0.0,0.0
0.0,53.848113,0.0,53.84026,0.0,0.0
55.810642,0.0,0.0,0.0,0.0,52.480506
0.0,109.064338,109.058205,0.0,0.0,0.0
0.0,0.0,79.112068,0.0,0.0,79.107736
64.135237,70.093027,0.0,0.0,64.137814,74.182438
56.675619,69.828991,64.525932,56.648265,0.0,56.65712
59.373108,0.0,0.0,0.0,0.0,69.775608
0.0,52.583347,0.0,0.0,0.0,0.0
0.0,109.11619,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,79.112284,0.0
0.0,64.135646,0.0,0.0,0.0,0.0
56.648294,0.0,56.646693,56.648191,59.561643,61.819214
0.0,54.28023,0.0,0.0,0.0,0.0
51.564026,51.500319,51.543264,56.778391,58.218006,0.0
109.064178,0.0,109.063453,0.0,109.085434,109.059135
79.111601,0.0,0.0,0.0,79.097809,0.0
0.0,0.0,0.0,0.0,64.13377,64.134101
56.647386,0.0,0.0,0.0,56.763435,0.0
0.0,62.601532,58.267896,54.82496,0.0,0.0
51.549514,0.0,63.843521,0.0,0.0,0.0
109.142384,109.061203,0.0,109.060296,109.064256,109.060471
79.111993,79.112201,0.0,0.0,79.110936,79.107003
0.0,64.136305,64.136095,66.526019,0.0,0.0
0.0,0.0,0.0,0.0,56.648286,56.648229
0.0,54.26009,55.467541,53.88882,0.0,55.817609
52.512395,52.540863,54.70782,3714.234578,0.0,55.239315
0.0,109.062995,0.0,109.064027,109.060697,109.058459
0.0,65.52378,64.133895,0.0,0.0,0.0
0.0,0.0,57.010333,57.141624,56.648385,56.648342
0.0,53.832619,55.842897,0.0,0.0,54.874136
0.0,52.018872,51.500336,0.0,0.0,52.663829
109.052961,109.903688,0.0,109.063731,0.0,0.0
0.0,79.102564,0.0,79.111253,0.0,0.0
0.0,64.136331,64.159627,64.13631,0.0,64.135093
0.0,56.648384,0.0,56.647418,56.646779,56.648112
0.0,55.205279,53.841839,53.838083,55.608881,0.0
0.0,51.500315,0.0,60.458174,0.0,0.0
0.0,109.072873,108.875502,109.059691,0.0,109.058033
79.11025,0.0,0.0,0.0,0.0,0.0
0.0,64.130625,64.150758,64.136895,0.0,64.129039
0.0,56.646671,56.47873,56.647725,56.648196,66.783053
60.618122,53.840211,53.890559,0.0,53.840317,57.194326
0.0,0.0,0.0,3261.673857,0.0,51.690151
109.063706,0.0,0.0,0.0,109.059514,109.061926
0.0,0.0,79.111006,0.0,0.0,79.105381
0.0,75.880279,0.0,0.0,64.135084,0.0
0.0,0.0,56.645677,0.0,0.0,0.0
53.840096,62.268705,0.0,0.0,0.0,0.0
57.178288,0.0,0.0,0.0,53.181278,51.72188
0.0,109.052311,0.0,0.0,0.0,0.0
0.0,0.0,79.106035,79.110188,0.0,79.096849
0.0,0.0,64.13167,64.136304,0.0,64.129078
0.0,56.645584,56.6577,56.642085,0.0,56.646442
55.665466,0.0,0.0,53.838179,0.0,0.0
0.0,0.0,0.0,0.0,0.0,61.685072
109.064284,0.0,0.0,109.062072,0.0,109.058365
79.111517,0.0,79.111416,79.112104,79.108088,0.0
64.14011,64.422278,64.137563,64.135305,64.126844,0.0
0.0,56.64829,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,54.497248,0.0
60.176299,0.0,0.0,0.0,0.0,0.0
0.0,109.903015,109.065573,0.0,109.08264,109.065583
79.109775,0.0,79.112338,79.090948,0.0,79.109707
0.0,64.135257,64.134724,64.136581,64.131303,64.136287
0.0,0.0,59.141781,56.646686,0.0,56.646863
0.0,53.841183,55.16224,63.619198,0.0,54.535051
0.0,51.595815,0.0,0.0,0.0,0.0
0.0,109.163346,108.908465,109.361681,0.0,0.0
79.110515,79.162472,0.0,79.112266,0.0,79.108992
64.134062,0.0,0.0,0.0,0.0,0.0
57.864347,56.696555,0.0,58.782239,0.0,0.0
0.0,0.0,0.0,0.0,53.959127,0.0
0.0,0.0,57.796778,0.0,0.0,51.495048
109.064095,109.052321,109.06104,0.0,0.0,109.062428
0.0,0.0,79.110468,0.0,0.0,79.110192
0.0,64.125902,64.133592,64.133763,0.0,0.0
56.648581,0.0,0.0,0.0,0.0,56.648316
55.751278,62.413699,0.0,66.755019,0.0,53.838972
0.0,0.0,51.502082,0.0,0.0,51.824228
0.0,109.062251,109.061691,109.061408,0.0,0.0
79.112221,0.0,0.0,79.105072,79.111325,0.0
64.136209,64.132706,64.135001,64.13633,0.0,64.13435
0.0,56.651881,0.0,56.648345,0.0,56.787947
53.840287,53.839172,56.571107,0.0,0.0,0.0
0.0,53.54346,0.0,0.0,60.894993,53.767626
0.0,0.0,109.064307,0.0,109.064398,0.0
79.101574,0.0,0.0,79.109623,0.0,79.107344
0.0,64.132974,64.13532,65.236332,0.0,64.191039
0.0,0.0,59.965078,0.0,0.0,0.0
